trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
GR2D,21:33:00,21:33:00,G-2357,9,,
GR2D,21:34:00,21:34:00,G-2237,10,,
GR2D,21:40:00,21:40:00,G-2141,11,,
GR2D,21:41:00,21:41:00,G-1749,12,,
GR2D,21:42:00,21:42:00,G-1433,13,,
GR2D,21:43:00,21:43:00,G-1705,14,,
GR2D,21:44:00,21:44:00,G-3805,15,,
GR2D,21:45:00,21:45:00,G-3754,16,,
GR2D,21:46:00,21:46:00,CLINIC,17,,
GY2D,21:30:00,21:30:00,TAMIMI,1,,
GY2D,21:31:00,21:31:00,G-3417,2,,
GY2D,21:32:00,21:32:00,G-3443,3,,
GY2D,21:34:00,21:34:00,G-1317,4,,
GY2D,21:35:00,21:35:00,G-1364,5,,
GY2D,21:36:00,21:36:00,G-1250,6,,
GY2D,21:37:00,21:37:00,G-1164,7,,
GY2D,21:38:00,21:38:00,G-1174,8,,
GY2D,21:39:00,21:39:00,G-2277,9,,
GY2D,21:20:00,21:20:00,G-2261,10,,
GY2D,21:21:00,21:21:00,G-2014,11,,
GY2D,21:22:00,21:22:00,G-1785,12,,
GY2D,21:23:00,21:23:00,G-1660,13,,
GY2D,21:24:00,21:24:00,G-1445,14,,
GY2D,21:25:00,21:25:00,G-1427_1,15,,
GY2D,21:26:00,21:26:00,G-3446,16,,
PU2D,21:40:00,21:40:00,TAMIMI,1,,
PU2D,21:42:00,21:42:00,G-3151,2,,
PU2D,21:43:00,21:43:00,G-3170,3,,
PU2D,21:44:00,21:44:00,G-3194,4,,
PU2D,21:45:00,21:45:00,G-3217,5,,
PU2D,21:46:00,21:46:00,G-1026,6,,
PU2D,21:47:00,21:47:00,G-1141,7,,
PU2D,21:48:00,21:48:00,G-1235,8,,
PU2D,21:49:00,21:49:00,GARDENS_SCHO,9,,
PU2D,21:50:00,21:50:00,G-3382,10,,
PU2D,21:51:00,21:51:00,G-3452,11,,
PU2D,21:52:00,21:52:00,G-3175,12,,
PU2D,21:53:00,21:53:00,G-3176,13,,
PU2D,21:54:00,21:54:00,G-3045,14,,
PU2D,22:00:00,22:00:00,G-3106,15,,
PU2D,22:01:00,22:01:00,BUILDING_14,16,,
PU2D,22:02:00,22:02:00,BUILDING_16,17,,
PU2D,22:04:00,22:04:00,CLINIC,18,,
RE2D,21:40:00,21:40:00,TAMIMI,1,,
RE2D,21:42:00,21:42:00,G-3612,2,,
RE2D,21:43:00,21:43:00,G-3655,3,,
RE2D,21:44:00,21:44:00,G-3640,4,,
RE2D,21:45:00,21:45:00,G-1616,5,,
RE2D,21:46:00,21:46:00,G-1626,6,,
RE2D,21:47:00,21:47:00,G-1840,7,,
RE2D,21:48:00,21:48:00,G-2134,8,,
RE2D,21:49:00,21:49:00,G-1881,9,,
RE2D,21:50:00,21:50:00,G-1769,10,,
RE2D,21:51:00,21:51:00,G-1553,11,,
RE2D,21:52:00,21:52:00,G-1427,12,,
RE2D,21:53:00,21:53:00,G-1531,13,,
RE2D,21:54:00,21:54:00,G-1507,14,,
RE2D,21:55:00,21:55:00,BUILDING_18,15,,
RE2D,22:56:00,22:56:00,BUILDING_14,16,,
CA2D,21:30:00,21:30:00,TAMIMI,1,,
CA2D,21:32:00,21:32:00,CLINIC_1,2,,
CA2D,21:35:00,21:35:00,BUILDING_16,3,,
CA2D,21:38:00,21:38:00,BUILDING_14_1,4,,
CA2D,21:40:00,21:40:00,BUILDING_18_1,5,,
BL2D,21:45:00,21:45:00,TAMIMI,1,,
BL2D,21:46:00,21:46:00,HARBOR_EAST,2,,
BL2D,21:47:00,21:47:00,G-3961,3,,
BL2D,21:48:00,21:48:00,HRC,4,,
BL2D,21:49:00,21:49:00,H-4207A,5,,
BL2D,21:51:00,21:51:00,I-5231,6,,
BL2D,21:52:00,21:52:00,I-5244,7,,
BL2D,21:53:00,21:53:00,I-5318,8,,
BL2D,21:54:00,21:54:00,I-5551,9,,
BL2D,22:00:00,22:00:00,I-5567,10,,
BL2D,22:01:00,22:01:00,OASIS,11,,
BL2D,22:02:00,22:02:00,I-5748,12,,
BL2D,22:03:00,22:03:00,I-5764,13,,
BL2D,22:04:00,22:04:00,AL_MARSA,14,,
BL2D,22:05:00,22:05:00,H-4104,15,,
BL2D,22:06:00,22:06:00,H-4113A,16,,
BL2D,22:07:00,22:07:00,H-4119,17,,
BL2D,22:08:00,22:08:00,GRAND_MOSQUE,18,,
OR2D,21:50:00,21:50:00,HES,1,,
OR2D,21:52:00,21:52:00,I-5202,2,,
OR2D,21:53:00,21:53:00,I-5511,3,,
OR2D,21:54:00,21:54:00,I-5605,4,,
OR2D,21:55:00,21:55:00,I-522M,5,,
OR2D,21:57:00,21:57:00,I-535M,6,,
OR2D,21:58:00,21:58:00,I-548M,7,,
OR2D,21:59:00,21:59:00,IRC,8,,
OR2D,21:40:00,21:40:00,I-5716,9,,
OR2D,21:41:00,21:41:00,I-5732,10,,
OR2D,21:42:00,21:42:00,I-5630,11,,
OR2D,21:43:00,21:43:00,I-5614,12,,
OR2D,21:44:00,21:44:00,H-4206A,13,,
OR2D,21:45:00,21:45:00,KAUST_INN,14,,
OR2D,21:46:00,21:46:00,BUILDING_18,15,,
OR2D,21:47:00,21:47:00,BUILDING_14,16,,
GR2D,21:45:00,21:45:00,TAMIMI,1,,
GR2D,21:46:00,21:46:00,G-3727,2,,
GR2D,21:47:00,21:47:00,G-3749,3,,
GR2D,21:48:00,21:48:00,G-3770,4,,
GR2D,21:49:00,21:49:00,G-1811,5,,
GR2D,21:50:00,21:50:00,G-2307,6,,
GR2D,21:51:00,21:51:00,G-2323,7,,
GR2D,21:52:00,21:52:00,G-2341,8,,
GR2D,21:53:00,21:53:00,G-2357,9,,
GR2D,21:54:00,21:54:00,G-2237,10,,
GR2D,22:00:00,22:00:00,G-2141,11,,
GR2D,22:01:00,22:01:00,G-1749,12,,
GR2D,22:02:00,22:02:00,G-1433,13,,
GR2D,22:03:00,22:03:00,G-1705,14,,
GR2D,22:04:00,22:04:00,G-3805,15,,
GR2D,22:05:00,22:05:00,G-3754,16,,
GR2D,22:06:00,22:06:00,CLINIC,17,,
GY2D,21:50:00,21:50:00,TAMIMI,1,,
GY2D,21:51:00,21:51:00,G-3417,2,,
GY2D,21:52:00,21:52:00,G-3443,3,,
GY2D,21:54:00,21:54:00,G-1317,4,,
GY2D,21:55:00,21:55:00,G-1364,5,,
GY2D,21:56:00,21:56:00,G-1250,6,,
GY2D,21:57:00,21:57:00,G-1164,7,,
GY2D,21:58:00,21:58:00,G-1174,8,,
GY2D,21:59:00,21:59:00,G-2277,9,,
GY2D,21:40:00,21:40:00,G-2261,10,,
GY2D,21:41:00,21:41:00,G-2014,11,,
GY2D,21:42:00,21:42:00,G-1785,12,,
GY2D,21:43:00,21:43:00,G-1660,13,,
GY2D,21:44:00,21:44:00,G-1445,14,,
GY2D,21:45:00,21:45:00,G-1427_1,15,,
GY2D,21:46:00,21:46:00,G-3446,16,,
CA2D,21:45:00,21:45:00,TAMIMI,1,,
CA2D,21:47:00,21:47:00,CLINIC_1,2,,
CA2D,21:50:00,21:50:00,BUILDING_16,3,,
CA2D,21:53:00,21:53:00,BUILDING_14_1,4,,
CA2D,21:55:00,21:55:00,BUILDING_18_1,5,,
PU2D,22:00:00,22:00:00,TAMIMI,1,,
PU2D,22:02:00,22:02:00,G-3151,2,,
PU2D,22:03:00,22:03:00,G-3170,3,,
PU2D,22:04:00,22:04:00,G-3194,4,,
PU2D,22:05:00,22:05:00,G-3217,5,,
PU2D,22:06:00,22:06:00,G-1026,6,,
PU2D,22:07:00,22:07:00,G-1141,7,,
PU2D,22:08:00,22:08:00,G-1235,8,,
PU2D,22:09:00,22:09:00,GARDENS_SCHO,9,,
PU2D,22:10:00,22:10:00,G-3382,10,,
PU2D,22:11:00,22:11:00,G-3452,11,,
PU2D,22:12:00,22:12:00,G-3175,12,,
PU2D,22:13:00,22:13:00,G-3176,13,,
PU2D,22:14:00,22:14:00,G-3045,14,,
PU2D,22:20:00,22:20:00,G-3106,15,,
PU2D,22:21:00,22:21:00,BUILDING_14,16,,
PU2D,22:22:00,22:22:00,BUILDING_16,17,,
PU2D,22:24:00,22:24:00,CLINIC,18,,
RE2D,22:00:00,22:00:00,TAMIMI,1,,
RE2D,22:02:00,22:02:00,G-3612,2,,
RE2D,22:03:00,22:03:00,G-3655,3,,
RE2D,22:04:00,22:04:00,G-3640,4,,
RE2D,22:05:00,22:05:00,G-1616,5,,
RE2D,22:06:00,22:06:00,G-1626,6,,
RE2D,22:07:00,22:07:00,G-1840,7,,
RE2D,22:08:00,22:08:00,G-2134,8,,
RE2D,22:09:00,22:09:00,G-1881,9,,
RE2D,22:10:00,22:10:00,G-1769,10,,
RE2D,22:11:00,22:11:00,G-1553,11,,
RE2D,22:12:00,22:12:00,G-1427,12,,
RE2D,22:13:00,22:13:00,G-1531,13,,
RE2D,22:14:00,22:14:00,G-1507,14,,
RE2D,22:15:00,22:15:00,BUILDING_18,15,,
RE2D,22:16:00,22:16:00,BUILDING_14,16,,
CA2D,22:00:00,22:00:00,TAMIMI,1,,
CA2D,22:02:00,22:02:00,CLINIC_1,2,,
CA2D,22:05:00,22:05:00,BUILDING_16,3,,
CA2D,22:08:00,22:08:00,BUILDING_14_1,4,,
CA2D,22:10:00,22:10:00,BUILDING_18_1,5,,
BL2D,22:05:00,22:05:00,TAMIMI,1,,
BL2D,22:06:00,22:06:00,HARBOR_EAST,2,,
BL2D,22:07:00,22:07:00,G-3961,3,,
BL2D,22:08:00,22:08:00,HRC,4,,
BL2D,22:09:00,22:09:00,H-4207A,5,,
BL2D,22:11:00,22:11:00,I-5231,6,,
BL2D,22:12:00,22:12:00,I-5244,7,,
BL2D,22:13:00,22:13:00,I-5318,8,,
BL2D,22:14:00,22:14:00,I-5551,9,,
BL2D,22:20:00,22:20:00,I-5567,10,,
BL2D,22:21:00,22:21:00,OASIS,11,,
BL2D,22:22:00,22:22:00,I-5748,12,,
BL2D,22:23:00,22:23:00,I-5764,13,,
BL2D,22:24:00,22:24:00,AL_MARSA,14,,
BL2D,22:25:00,22:25:00,H-4104,15,,
BL2D,22:26:00,22:26:00,H-4113A,16,,
BL2D,22:27:00,22:27:00,H-4119,17,,
BL2D,22:28:00,22:28:00,GRAND_MOSQUE,18,,
OR2D,22:10:00,22:10:00,HES,1,,
OR2D,22:12:00,22:12:00,I-5202,2,,
OR2D,22:13:00,22:13:00,I-5511,3,,
OR2D,22:14:00,22:14:00,I-5605,4,,
OR2D,22:15:00,22:15:00,I-522M,5,,
OR2D,22:17:00,22:17:00,I-535M,6,,
OR2D,22:18:00,22:18:00,I-548M,7,,
OR2D,22:19:00,22:19:00,IRC,8,,
OR2D,22:00:00,22:00:00,I-5716,9,,
OR2D,22:01:00,22:01:00,I-5732,10,,
OR2D,22:02:00,22:02:00,I-5630,11,,
OR2D,22:03:00,22:03:00,I-5614,12,,
OR2D,22:04:00,22:04:00,H-4206A,13,,
OR2D,22:05:00,22:05:00,KAUST_INN,14,,
OR2D,22:06:00,22:06:00,BUILDING_18,15,,
OR2D,22:07:00,22:07:00,BUILDING_14,16,,
GR2D,22:05:00,22:05:00,TAMIMI,1,,
GR2D,22:06:00,22:06:00,G-3727,2,,
GR2D,22:07:00,22:07:00,G-3749,3,,
GR2D,22:08:00,22:08:00,G-3770,4,,
GR2D,22:09:00,22:09:00,G-1811,5,,
GR2D,22:10:00,22:10:00,G-2307,6,,
GR2D,22:11:00,22:11:00,G-2323,7,,
GR2D,22:12:00,22:12:00,G-2341,8,,
GR2D,22:13:00,22:13:00,G-2357,9,,
GR2D,22:14:00,22:14:00,G-2237,10,,
GR2D,22:20:00,22:20:00,G-2141,11,,
GR2D,22:21:00,22:21:00,G-1749,12,,
GR2D,22:22:00,22:22:00,G-1433,13,,
GR2D,22:23:00,22:23:00,G-1705,14,,
GR2D,22:24:00,22:24:00,G-3805,15,,
GR2D,22:25:00,22:25:00,G-3754,16,,
GR2D,22:26:00,22:26:00,CLINIC,17,,
GY2D,22:10:00,22:10:00,TAMIMI,1,,
GY2D,22:11:00,22:11:00,G-3417,2,,
GY2D,22:12:00,22:12:00,G-3443,3,,
GY2D,22:14:00,22:14:00,G-1317,4,,
GY2D,22:15:00,22:15:00,G-1364,5,,
GY2D,22:16:00,22:16:00,G-1250,6,,
GY2D,22:17:00,22:17:00,G-1164,7,,
GY2D,22:18:00,22:18:00,G-1174,8,,
GY2D,22:19:00,22:19:00,G-2277,9,,
GY2D,22:00:00,22:00:00,G-2261,10,,
GY2D,22:01:00,22:01:00,G-2014,11,,
GY2D,22:02:00,22:02:00,G-1785,12,,
GY2D,22:03:00,22:03:00,G-1660,13,,
GY2D,22:04:00,22:04:00,G-1445,14,,
GY2D,22:05:00,22:05:00,G-1427_1,15,,
GY2D,22:06:00,22:06:00,G-3446,16,,
PU2D,22:20:00,22:20:00,TAMIMI,1,,
PU2D,22:22:00,22:22:00,G-3151,2,,
PU2D,22:23:00,22:23:00,G-3170,3,,
PU2D,22:24:00,22:24:00,G-3194,4,,
PU2D,22:25:00,22:25:00,G-3217,5,,
PU2D,22:26:00,22:26:00,G-1026,6,,
PU2D,22:27:00,22:27:00,G-1141,7,,
PU2D,22:28:00,22:28:00,G-1235,8,,
PU2D,22:29:00,22:29:00,GARDENS_SCHO,9,,
PU2D,22:30:00,22:30:00,G-3382,10,,
PU2D,22:31:00,22:31:00,G-3452,11,,
PU2D,22:32:00,22:32:00,G-3175,12,,
PU2D,22:33:00,22:33:00,G-3176,13,,
PU2D,22:34:00,22:34:00,G-3045,14,,
PU2D,22:40:00,22:40:00,G-3106,15,,
PU2D,22:41:00,22:41:00,BUILDING_14,16,,
PU2D,22:42:00,22:42:00,BUILDING_16,17,,
PU2D,22:44:00,22:44:00,CLINIC,18,,
RE2D,22:20:00,22:20:00,TAMIMI,1,,
RE2D,22:22:00,22:22:00,G-3612,2,,
RE2D,22:23:00,22:23:00,G-3655,3,,
RE2D,22:24:00,22:24:00,G-3640,4,,
RE2D,22:25:00,22:25:00,G-1616,5,,
RE2D,22:26:00,22:26:00,G-1626,6,,
RE2D,22:27:00,22:27:00,G-1840,7,,
RE2D,22:28:00,22:28:00,G-2134,8,,
RE2D,22:29:00,22:29:00,G-1881,9,,
RE2D,22:30:00,22:30:00,G-1769,10,,
RE2D,22:31:00,22:31:00,G-1553,11,,
RE2D,22:32:00,22:32:00,G-1427,12,,
RE2D,22:33:00,22:33:00,G-1531,13,,
RE2D,22:34:00,22:34:00,G-1507,14,,
RE2D,22:35:00,22:35:00,BUILDING_18,15,,
RE2D,22:36:00,22:36:00,BUILDING_14,16,,
CA2D,22:15:00,22:15:00,TAMIMI,1,,
CA2D,22:17:00,22:17:00,CLINIC_1,2,,
CA2D,22:20:00,22:20:00,BUILDING_16,3,,
CA2D,22:23:00,22:23:00,BUILDING_14_1,4,,
CA2D,22:25:00,22:25:00,BUILDING_18_1,5,,
BL2D,22:25:00,22:25:00,TAMIMI,1,,
BL2D,22:26:00,22:26:00,HARBOR_EAST,2,,
BL2D,22:27:00,22:27:00,G-3961,3,,
BL2D,22:28:00,22:28:00,HRC,4,,
BL2D,22:29:00,22:29:00,H-4207A,5,,
BL2D,22:31:00,22:31:00,I-5231,6,,
BL2D,22:32:00,22:32:00,I-5244,7,,
BL2D,22:33:00,22:33:00,I-5318,8,,
BL2D,22:34:00,22:34:00,I-5551,9,,
BL2D,22:40:00,22:40:00,I-5567,10,,
BL2D,22:41:00,22:41:00,OASIS,11,,
BL2D,22:42:00,22:42:00,I-5748,12,,
BL2D,22:43:00,22:43:00,I-5764,13,,
BL2D,22:44:00,22:44:00,AL_MARSA,14,,
BL2D,22:45:00,22:45:00,H-4104,15,,
BL2D,22:46:00,22:46:00,H-4113A,16,,
BL2D,22:47:00,22:47:00,H-4119,17,,
BL2D,22:48:00,22:48:00,GRAND_MOSQUE,18,,
OR2D,22:30:00,22:30:00,HES,1,,
OR2D,22:32:00,22:32:00,I-5202,2,,
OR2D,22:33:00,22:33:00,I-5511,3,,
OR2D,22:34:00,22:34:00,I-5605,4,,
OR2D,22:35:00,22:35:00,I-522M,5,,
OR2D,22:37:00,22:37:00,I-535M,6,,
OR2D,22:38:00,22:38:00,I-548M,7,,
OR2D,22:39:00,22:39:00,IRC,8,,
OR2D,22:20:00,22:20:00,I-5716,9,,
OR2D,22:21:00,22:21:00,I-5732,10,,
OR2D,22:22:00,22:22:00,I-5630,11,,
OR2D,22:23:00,22:23:00,I-5614,12,,
OR2D,22:24:00,22:24:00,H-4206A,13,,
OR2D,22:25:00,22:25:00,KAUST_INN,14,,
OR2D,22:26:00,22:26:00,BUILDING_18,15,,
OR2D,22:27:00,22:27:00,BUILDING_14,16,,
GR2D,22:25:00,22:25:00,TAMIMI,1,,
GR2D,22:26:00,22:26:00,G-3727,2,,
GR2D,22:27:00,22:27:00,G-3749,3,,
GR2D,22:28:00,22:28:00,G-3770,4,,
GR2D,22:29:00,22:29:00,G-1811,5,,
GR2D,22:30:00,22:30:00,G-2307,6,,
GR2D,22:31:00,22:31:00,G-2323,7,,
GR2D,22:32:00,22:32:00,G-2341,8,,
GR2D,22:33:00,22:33:00,G-2357,9,,
GR2D,22:34:00,22:34:00,G-2237,10,,
GR2D,22:40:00,22:40:00,G-2141,11,,
GR2D,22:41:00,22:41:00,G-1749,12,,
GR2D,22:42:00,22:42:00,G-1433,13,,
GR2D,22:43:00,22:43:00,G-1705,14,,
GR2D,22:44:00,22:44:00,G-3805,15,,
GR2D,22:45:00,22:45:00,G-3754,16,,
GR2D,22:46:00,22:46:00,CLINIC,17,,
GY2D,22:30:00,22:30:00,TAMIMI,1,,
GY2D,22:31:00,22:31:00,G-3417,2,,
GY2D,22:32:00,22:32:00,G-3443,3,,
GY2D,22:34:00,22:34:00,G-1317,4,,
GY2D,22:35:00,22:35:00,G-1364,5,,
GY2D,22:36:00,22:36:00,G-1250,6,,
GY2D,22:37:00,22:37:00,G-1164,7,,
GY2D,22:38:00,22:38:00,G-1174,8,,
GY2D,22:39:00,22:39:00,G-2277,9,,
GY2D,22:20:00,22:20:00,G-2261,10,,
GY2D,22:21:00,22:21:00,G-2014,11,,
GY2D,22:22:00,22:22:00,G-1785,12,,
GY2D,22:23:00,22:23:00,G-1660,13,,
GY2D,22:24:00,22:24:00,G-1445,14,,
GY2D,22:25:00,22:25:00,G-1427_1,15,,
GY2D,22:26:00,22:26:00,G-3446,16,,
PU2D,22:40:00,22:40:00,TAMIMI,1,,
PU2D,22:42:00,22:42:00,G-3151,2,,
PU2D,22:43:00,22:43:00,G-3170,3,,
PU2D,22:44:00,22:44:00,G-3194,4,,
PU2D,22:45:00,22:45:00,G-3217,5,,
PU2D,22:46:00,22:46:00,G-1026,6,,
PU2D,22:47:00,22:47:00,G-1141,7,,
PU2D,22:48:00,22:48:00,G-1235,8,,
PU2D,22:49:00,22:49:00,GARDENS_SCHO,9,,
PU2D,22:50:00,22:50:00,G-3382,10,,
PU2D,22:51:00,22:51:00,G-3452,11,,
PU2D,22:52:00,22:52:00,G-3175,12,,
PU2D,22:53:00,22:53:00,G-3176,13,,
PU2D,22:54:00,22:54:00,G-3045,14,,
PU2D,23:00:00,23:00:00,G-3106,15,,
PU2D,23:01:00,23:01:00,BUILDING_14,16,,
PU2D,23:02:00,23:02:00,BUILDING_16,17,,
PU2D,23:04:00,23:04:00,CLINIC,18,,
RE2D,22:40:00,22:40:00,TAMIMI,1,,
RE2D,22:42:00,22:42:00,G-3612,2,,
RE2D,22:43:00,22:43:00,G-3655,3,,
RE2D,22:44:00,22:44:00,G-3640,4,,
RE2D,22:45:00,22:45:00,G-1616,5,,
RE2D,22:46:00,22:46:00,G-1626,6,,
RE2D,22:47:00,22:47:00,G-1840,7,,
RE2D,22:48:00,22:48:00,G-2134,8,,
RE2D,22:49:00,22:49:00,G-1881,9,,
RE2D,22:50:00,22:50:00,G-1769,10,,
RE2D,22:51:00,22:51:00,G-1553,11,,
RE2D,22:52:00,22:52:00,G-1427,12,,
RE2D,22:53:00,22:53:00,G-1531,13,,
RE2D,22:54:00,22:54:00,G-1507,14,,
RE2D,22:55:00,22:55:00,BUILDING_18,15,,
RE2D,23:56:00,23:56:00,BUILDING_14,16,,
CA2D,22:30:00,22:30:00,TAMIMI,1,,
CA2D,22:32:00,22:32:00,CLINIC_1,2,,
CA2D,22:35:00,22:35:00,BUILDING_16,3,,
CA2D,22:38:00,22:38:00,BUILDING_14_1,4,,
CA2D,22:40:00,22:40:00,BUILDING_18_1,5,,
BL2D,22:45:00,22:45:00,TAMIMI,1,,
BL2D,22:46:00,22:46:00,HARBOR_EAST,2,,
BL2D,22:47:00,22:47:00,G-3961,3,,
BL2D,22:48:00,22:48:00,HRC,4,,
BL2D,22:49:00,22:49:00,H-4207A,5,,
BL2D,22:51:00,22:51:00,I-5231,6,,
BL2D,22:52:00,22:52:00,I-5244,7,,
BL2D,22:53:00,22:53:00,I-5318,8,,
BL2D,22:54:00,22:54:00,I-5551,9,,
BL2D,23:00:00,23:00:00,I-5567,10,,
BL2D,23:01:00,23:01:00,OASIS,11,,
BL2D,23:02:00,23:02:00,I-5748,12,,
BL2D,23:03:00,23:03:00,I-5764,13,,
BL2D,23:04:00,23:04:00,AL_MARSA,14,,
BL2D,23:05:00,23:05:00,H-4104,15,,
BL2D,23:06:00,23:06:00,H-4113A,16,,
BL2D,23:07:00,23:07:00,H-4119,17,,
BL2D,23:08:00,23:08:00,GRAND_MOSQUE,18,,
OR2D,22:50:00,22:50:00,HES,1,,
OR2D,22:52:00,22:52:00,I-5202,2,,
OR2D,22:53:00,22:53:00,I-5511,3,,
OR2D,22:54:00,22:54:00,I-5605,4,,
OR2D,22:55:00,22:55:00,I-522M,5,,
OR2D,22:57:00,22:57:00,I-535M,6,,
OR2D,22:58:00,22:58:00,I-548M,7,,
OR2D,22:59:00,22:59:00,IRC,8,,
OR2D,22:40:00,22:40:00,I-5716,9,,
OR2D,22:41:00,22:41:00,I-5732,10,,
OR2D,22:42:00,22:42:00,I-5630,11,,
OR2D,22:43:00,22:43:00,I-5614,12,,
OR2D,22:44:00,22:44:00,H-4206A,13,,
OR2D,22:45:00,22:45:00,KAUST_INN,14,,
OR2D,22:46:00,22:46:00,BUILDING_18,15,,
OR2D,22:47:00,22:47:00,BUILDING_14,16,,
GR2D,22:45:00,22:45:00,TAMIMI,1,,
GR2D,22:46:00,22:46:00,G-3727,2,,
GR2D,22:47:00,22:47:00,G-3749,3,,
GR2D,22:48:00,22:48:00,G-3770,4,,
GR2D,22:49:00,22:49:00,G-1811,5,,
GR2D,22:50:00,22:50:00,G-2307,6,,
GR2D,22:51:00,22:51:00,G-2323,7,,
GR2D,22:52:00,22:52:00,G-2341,8,,
GR2D,22:53:00,22:53:00,G-2357,9,,
GR2D,22:54:00,22:54:00,G-2237,10,,
GR2D,23:00:00,23:00:00,G-2141,11,,
GR2D,23:01:00,23:01:00,G-1749,12,,
GR2D,23:02:00,23:02:00,G-1433,13,,
GR2D,23:03:00,23:03:00,G-1705,14,,
GR2D,23:04:00,23:04:00,G-3805,15,,
GR2D,23:05:00,23:05:00,G-3754,16,,
GR2D,23:06:00,23:06:00,CLINIC,17,,
GY2D,22:50:00,22:50:00,TAMIMI,1,,
GY2D,22:51:00,22:51:00,G-3417,2,,
GY2D,22:52:00,22:52:00,G-3443,3,,
GY2D,22:54:00,22:54:00,G-1317,4,,
GY2D,22:55:00,22:55:00,G-1364,5,,
GY2D,22:56:00,22:56:00,G-1250,6,,
GY2D,22:57:00,22:57:00,G-1164,7,,
GY2D,22:58:00,22:58:00,G-1174,8,,
GY2D,22:59:00,22:59:00,G-2277,9,,
GY2D,22:40:00,22:40:00,G-2261,10,,
GY2D,22:41:00,22:41:00,G-2014,11,,
GY2D,22:42:00,22:42:00,G-1785,12,,
GY2D,22:43:00,22:43:00,G-1660,13,,
GY2D,22:44:00,22:44:00,G-1445,14,,
GY2D,22:45:00,22:45:00,G-1427_1,15,,
GY2D,22:46:00,22:46:00,G-3446,16,,
CA2D,22:45:00,22:45:00,TAMIMI,1,,
CA2D,22:47:00,22:47:00,CLINIC_1,2,,
CA2D,22:50:00,22:50:00,BUILDING_16,3,,
CA2D,22:53:00,22:53:00,BUILDING_14_1,4,,
CA2D,22:55:00,22:55:00,BUILDING_18_1,5,,
PU2D,23:00:00,23:00:00,TAMIMI,1,,
PU2D,23:02:00,23:02:00,G-3151,2,,
PU2D,23:03:00,23:03:00,G-3170,3,,
PU2D,23:04:00,23:04:00,G-3194,4,,
PU2D,23:05:00,23:05:00,G-3217,5,,
PU2D,23:06:00,23:06:00,G-1026,6,,
PU2D,23:07:00,23:07:00,G-1141,7,,
PU2D,23:08:00,23:08:00,G-1235,8,,
PU2D,23:09:00,23:09:00,GARDENS_SCHO,9,,
PU2D,23:10:00,23:10:00,G-3382,10,,
PU2D,23:11:00,23:11:00,G-3452,11,,
PU2D,23:12:00,23:12:00,G-3175,12,,
PU2D,23:13:00,23:13:00,G-3176,13,,
PU2D,23:14:00,23:14:00,G-3045,14,,
PU2D,23:20:00,23:20:00,G-3106,15,,
PU2D,23:21:00,23:21:00,BUILDING_14,16,,
PU2D,23:22:00,23:22:00,BUILDING_16,17,,
PU2D,23:24:00,23:24:00,CLINIC,18,,
RE2D,23:00:00,23:00:00,TAMIMI,1,,
RE2D,23:02:00,23:02:00,G-3612,2,,
RE2D,23:03:00,23:03:00,G-3655,3,,
RE2D,23:04:00,23:04:00,G-3640,4,,
RE2D,23:05:00,23:05:00,G-1616,5,,
RE2D,23:06:00,23:06:00,G-1626,6,,
RE2D,23:07:00,23:07:00,G-1840,7,,
RE2D,23:08:00,23:08:00,G-2134,8,,
RE2D,23:09:00,23:09:00,G-1881,9,,
RE2D,23:10:00,23:10:00,G-1769,10,,
RE2D,23:11:00,23:11:00,G-1553,11,,
RE2D,23:12:00,23:12:00,G-1427,12,,
RE2D,23:13:00,23:13:00,G-1531,13,,
RE2D,23:14:00,23:14:00,G-1507,14,,
RE2D,23:15:00,23:15:00,BUILDING_18,15,,
RE2D,23:16:00,23:16:00,BUILDING_14,16,,
CA2D,23:00:00,23:00:00,TAMIMI,1,,
CA2D,23:02:00,23:02:00,CLINIC_1,2,,
CA2D,23:05:00,23:05:00,BUILDING_16,3,,
CA2D,23:08:00,23:08:00,BUILDING_14_1,4,,
CA2D,23:10:00,23:10:00,BUILDING_18_1,5,,
BL2D,23:05:00,23:05:00,TAMIMI,1,,
BL2D,23:06:00,23:06:00,HARBOR_EAST,2,,
BL2D,23:07:00,23:07:00,G-3961,3,,
BL2D,23:08:00,23:08:00,HRC,4,,
BL2D,23:09:00,23:09:00,H-4207A,5,,
BL2D,23:11:00,23:11:00,I-5231,6,,
BL2D,23:12:00,23:12:00,I-5244,7,,
BL2D,23:13:00,23:13:00,I-5318,8,,
BL2D,23:14:00,23:14:00,I-5551,9,,
BL2D,23:20:00,23:20:00,I-5567,10,,
BL2D,23:21:00,23:21:00,OASIS,11,,
BL2D,23:22:00,23:22:00,I-5748,12,,
BL2D,23:23:00,23:23:00,I-5764,13,,
BL2D,23:24:00,23:24:00,AL_MARSA,14,,
BL2D,23:25:00,23:25:00,H-4104,15,,
BL2D,23:26:00,23:26:00,H-4113A,16,,
BL2D,23:27:00,23:27:00,H-4119,17,,
BL2D,23:28:00,23:28:00,GRAND_MOSQUE,18,,
OR2D,23:10:00,23:10:00,HES,1,,
OR2D,23:12:00,23:12:00,I-5202,2,,
OR2D,23:13:00,23:13:00,I-5511,3,,
OR2D,23:14:00,23:14:00,I-5605,4,,
OR2D,23:15:00,23:15:00,I-522M,5,,
